section	tenphim	tentienganh	daodien	dienvien	danhmuc	phimimg	baner	trailer	epname	epurl	epsub	chatluong	viewed
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 6.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 7.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 8.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		9	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 9.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		10	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 10.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		11	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 11.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		12	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 12.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		13	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 13.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		14	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 14.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		15	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 15.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		16	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 16.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		17	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 17.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		18	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 18.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		19	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 19.mp4		HD	494
2	Đội Ngũ Y Khoa Hàng Đầu	Medical Top Team (2013)	Kim Do Hoon, Oh Hyun Jong	Kwon Sang Woo, Jung Ryeo Won, Joo Ji Hoon, Oh Yeon Seo, Choi Min Ho	Hài Hước,Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/doi-ngu-y-khoa-hang-dau.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/doi-ngu-y-khoa-hang-dau.jpg		20end	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/DOI NGU Y KHOA HANG DAU 2013 - xong du bo/tap 20.mp4		HD	494
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		1	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 1.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		2	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 2.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 3.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 4.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 5.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 6.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 7.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 8.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		9	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 9.mp4		HD	222
2	Nhà văn phá án	Castle - Season 1 (2009)	Rob Bowman	Susan Sullivan, Tamala Jones, Nathan Fillion	Hài Hước,Hình Sự,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nha-van-pha-an.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nha-van-pha-an.png		10end	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHA VAN PHA AN 2009 - xong du bo/tap 10.mp4		HD	222
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		1	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 1.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		2	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 2.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 3.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 4.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 5.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 6.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 7.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 8.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		9	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 9.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		10	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 10.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		11	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 11.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		12	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 12.mp4		HD	298
2	Nhật ký ma ca rồng - Phần 5	The Vampire Diaries - Season 5 (2013)			Lãng Mạn,Tâm Lý,Kinh Dị	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/nhat-ky-ma-ca-rong-phan-5.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/nhat-ky-ma-ca-rong-phan-5.jpg		13	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/NHAT KY MA CA RONG 5- chua du bo/tap 13.mp4		HD	298
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		1	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 1.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		2	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 2.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		3	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 3.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		4	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 4.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		5	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 5.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		6	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 6.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		7	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 7.mp4		HD	836
2	Thời Gian Đẹp Nhất	Best Time (2013)	Tằng Lệ Trân	Chung Hán Lương, Trương Quân Ninh, Giả Nãi Lượng	Tình Cảm,Tâm Lý	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/film/thoi-gian-dep-nhat.jpg	http://116.118.112.25:8080/khophimhd/upload/2014/02/28/baner/thoi-gian-dep-nhat.jpg		8	http://116.118.112.25/PhimBo/5cf2efac5b5f79f6dd0fde68f29755d5/6e9a5165faa93d37307cc7204257b7d7/THOI GIAN DEP NHAT- chua du bo/tap 8.mp4		HD	836
